name,representative_food,major_category,weight,energy_kcal,carbohydrate_g,protein_g,calcium_mg,kalium_mg,iron_mg,magnesium_mg,zinc_mg,cellulose_g,aminoacid_mg,leucine_mg,methionine_mg,selenium_ug,omega3_g,vitaminA_ug,vitaminB_mg,folicacid_ug,vitaminB12_mg,vitaminC_mg,vitaminD_ug,vitaminE_mg
다크초코스모어쿠키,스모어 쿠키,구움과자 및 샌드형 디저트,100g,399,55.0,6.0,,,,,,,,,,,,,0.0,,,,,
다크초코쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,130g,491,53.84,6.92,,,,,,,,,,,,,0.0,,,,,
단호박머랭쿠키,머랭 쿠키,구움과자 및 샌드형 디저트,30g,400,90.0,6.67,,,,,,,,,,,,,0.0,,,,,
달고나쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,100g,474,66.91,4.53,,,,,,,,,,,,,0.0,,,,,
달보드레무화과쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,100g,441,50.79,6.15,,,,,,,,,,,,,0.0,,,,,
달카라멜쿠키샌드,수제 쿠키,구움과자 및 샌드형 디저트,10000g,465,46.0,6.0,,,,,,,,,,,,,0.0,,,,,
더블초코칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,100g,450,57.0,7.0,,,,,,,,,,,,,0.0,,,,,
데코비스킷,샌드위치비스킷,떡·빵·과자류,200g,475,36.0,6.0,,,,,,,,,,,,,0.0,,,,,
두바이초콜릿르뱅쿠키,수제 쿠키,구움과자 및 샌드형 디저트,110g,487,45.2,6.7,,,,,,,,,,,,,0.0,,,,,
두바이초콜릿쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,100g,509,52.0,10.0,,,,,,,,,,,,,0.0,,,,,
두바이쿠키,이색 재료 쿠키,구움과자 및 샌드형 디저트,100g,489,51.83,8.64,,,,,,,,,,,,,0.0,,,,,
두바이식초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,515,65.0,7.0,,,,,,,,,,,,,0.0,,,,,
드리즐오레오쿠키,오레오,떡·빵·과자류,100g,511,65.0,4.0,,,,,,,,,,,,,0.0,,,,,
딸기쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,15g,405,56.0,5.0,,,,,,,,,,,,,0.0,,,,,
딸기과즙포춘쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,10g,485,72.02,8.25,,,,,,,,,,,,,0.0,,,,,
딸기버터쿠키,버터 쿠키,구움과자 및 샌드형 디저트,96g,526,53.5,5.7,,,,,,,,,,,,,0.0,,,,,
딸기잼쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,150g,479,64.14,7.15,,,,,,,,,,,,,0.0,,,,,
땅콩베리쿠키,크림치즈 필링 쿠키,구움과자 및 샌드형 디저트,55g,796,69.09,20.0,,,,,,,,,,,,,0.0,,,,,
랑드샤얼그레이,랑그드샤/티그레,떡·빵·과자류,120g,394,23.0,6.0,,,,,,,,,,,,,0.0,,,,,
럭키쿠키다크초코,초코칩 쿠키,구움과자 및 샌드형 디저트,14g,621,50.0,14.29,,,,,,,,,,,,,0.0,,,,,
럭키쿠키말차초코,초코칩 쿠키,구움과자 및 샌드형 디저트,14g,621,50.0,14.29,,,,,,,,,,,,,0.0,,,,,
럭키쿠키바닐라,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,14g,636,64.29,14.29,,,,,,,,,,,,,0.0,,,,,
럭키쿠키인절미,곡물과 견과류를 넣은 쿠키,구움과자 및 샌드형 디저트,14g,614,57.14,14.29,,,,,,,,,,,,,0.0,,,,,
레드벨벳사브레쿠키,크림치즈 필링 쿠키,구움과자 및 샌드형 디저트,100g,523,53.85,7.69,,,,,,,,,,,,,0.0,,,,,
레드벨벳한입쿠키,크림치즈 필링 쿠키,구움과자 및 샌드형 디저트,110g,418,55.46,5.91,,,,,,,,,,,,,0.0,,,,,
레드벨벳쿠키,크림치즈 필링 쿠키,구움과자 및 샌드형 디저트,90g,450,61.11,4.44,,,,,,,,,,,,,0.0,,,,,
레드벨벳크림치즈쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,1920g,425,50.99,5.37,,,,,,,,,,,,,0.0,,,,,
레몬사브레쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,523,53.85,7.69,,,,,,,,,,,,,0.0,,,,,
레몬갈레트쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,500g,473,53.85,3.85,,,,,,,,,,,,,0.0,,,,,
로키로드쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,80g,434,51.25,3.75,,,,,,,,,,,,,0.0,,,,,
로투스르뱅쿠키,크림치즈 필링 쿠키,구움과자 및 샌드형 디저트,800g,360,52.0,5.0,,,,,,,,,,,,,0.0,,,,,
리얼두바이쿠키,이색 재료 쿠키,구움과자 및 샌드형 디저트,100g,489,51.83,8.64,,,,,,,,,,,,,0.0,,,,,
리얼초코르뱅쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,474,61.95,5.56,,,,,,,,,,,,,0.0,,,,,
리얼초코칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,57g,473,74.16,4.58,,,,,,,,,,,,,0.0,,,,,
리치로미야스쿠키,이색 재료 쿠키,구움과자 및 샌드형 디저트,100g,512,63.94,2.9,,,,,,,,,,,,,0.0,,,,,
리치해바라기쿠키,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,503,68.49,6.82,,,,,,,,,,,,,0.0,,,,,
마버터쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,100g,524,61.67,6.99,,,,,,,,,,,,,0.0,,,,,
마시멜로초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,120g,506,56.68,6.2,,,,,,,,,,,,,0.0,,,,,
마초코쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,100g,491,66.05,7.76,,,,,,,,,,,,,0.0,,,,,
마카다미아쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,6400g,456,53.75,5.0,,,,,,,,,,,,,0.0,,,,,
마카다미아초콜릿쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,503,65.64,5.74,,,,,,,,,,,,,0.0,,,,,
말차사브레쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,100g,523,53.85,7.69,,,,,,,,,,,,,0.0,,,,,
말차한입쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,110g,423,53.64,6.55,,,,,,,,,,,,,0.0,,,,,
말차버터쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,96g,566,51.0,6.5,,,,,,,,,,,,,0.0,,,,,
말차스모어쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,60g,285,25.0,8.33,,,,,,,,,,,,,0.0,,,,,
말차화이트스모어쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,800g,362,48.0,6.0,,,,,,,,,,,,,0.0,,,,,
맘모스쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,100g,460,68.0,7.0,,,,,,,,,,,,,0.0,,,,,
머랭쿠키레인보우,머랭 쿠키,구움과자 및 샌드형 디저트,100g,391,94.29,0.55,,,,,,,,,,,,,0.0,,,,,
멜론과즙포춘쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,10g,478,71.98,7.74,,,,,,,,,,,,,0.0,,,,,
모래쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,120g,387,42.5,5.0,,,,,,,,,,,,,0.0,,,,,
모아나쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,6400g,443,46.25,6.25,,,,,,,,,,,,,0.0,,,,,
모카아몬드쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,100g,450,72.2,7.2,,,,,,,,,,,,,0.0,,,,,
모카쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,50g,526,62.58,6.94,,,,,,,,,,,,,0.0,,,,,
무화과샌드쿠키,견과류가 들어간 르뱅 쿠키,구움과자 및 샌드형 디저트,25g,452,45.0,4.0,,,,,,,,,,,,,0.0,,,,,
무화과쿠키,견과류가 들어간 르뱅 쿠키,구움과자 및 샌드형 디저트,130g,445,54.61,6.92,,,,,,,,,,,,,0.0,,,,,
뮤즐리쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,70g,536,60.72,8.57,,,,,,,,,,,,,0.0,,,,,
밀도수제쿠키종세트,쿠키 만들기 세트,구움과자 및 샌드형 디저트,220g,276,34.54,3.18,,,,,,,,,,,,,0.0,,,,,
바나나과즙포춘쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,10g,481,72.72,8.11,,,,,,,,,,,,,0.0,,,,,
반테이블버터쿠키,버터 쿠키,구움과자 및 샌드형 디저트,90g,556,62.22,3.33,,,,,,,,,,,,,0.0,,,,,
버터카라멜샌드쿠키,버터 쿠키,구움과자 및 샌드형 디저트,128g,520,41.41,6.25,,,,,,,,,,,,,0.0,,,,,
버터링딥레드벨벳쿠키,버터 쿠키,구움과자 및 샌드형 디저트,155g,533,60.0,6.67,,,,,,,,,,,,,0.0,,,,,
버터링딥티라미수쿠키,버터 쿠키,구움과자 및 샌드형 디저트,155g,533,60.0,6.67,,,,,,,,,,,,,0.0,,,,,
버터샌드쿠키,버터 쿠키,구움과자 및 샌드형 디저트,100g,550,51.76,4.67,,,,,,,,,,,,,0.0,,,,,
벨라쥬쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,60g,525,65.0,5.0,,,,,,,,,,,,,0.0,,,,,
별쿠키,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,32g,465,49.61,6.56,,,,,,,,,,,,,0.0,,,,,
붕어딕만스쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,103g,453,62.45,6.73,,,,,,,,,,,,,0.0,,,,,
붕어모양쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,14400g,293,50.0,5.0,,,,,,,,,,,,,0.0,,,,,
비지비지쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,16.50g,445,62.42,9.09,47.0,,,58.182,,7.3,,,,,,,0.0,,,,,
빈츠부여알밤,허브/향신료 함유 비스킷,구움과자 및 샌드형 디저트,102g,525,62.16,6.75,,,,,,,,,,,,,0.0,,,,,
뻥튀기크림샌드,크리스피롤/전병,떡·빵·과자류,16g,556,81.25,6.25,,,,,,,,,,,,,0.0,,,,,
사브레쿠키,사브레,떡·빵·과자류,25g,460,48.0,8.0,,,,,,,,,,,,,0.0,,,,,
생제비콜라겐쿠키,우리밀 통밀 쿠키/비스켓,구움과자 및 샌드형 디저트,100g,507,59.73,9.78,,,,,,,,,,,,,0.0,,,,,
샤브레크렌베리쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,22g,409,50.0,6.82,,,,,,,,,,,,,0.0,,,,,
소보루크럼블,마들렌/사블레,구움과자 및 샌드형 디저트,10000g,460,66.0,8.0,,,,,,,,,,,,,0.0,,,,,
소프트쿠키선물세트,쿠키 만들기 세트,구움과자 및 샌드형 디저트,100g,458,41.0,6.0,,,,,,,,,,,,,0.0,,,,,
솔티쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,80g,434,51.25,3.75,,,,,,,,,,,,,0.0,,,,,
솔티드초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,35g,440,66.8,6.6,,,,,,,,,,,,,0.0,,,,,
쇼콜라트리쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,5g,431,48.96,7.8,,,,,,,,,,,,,0.0,,,,,
수제아몬드쿠키초코,수제 쿠키,구움과자 및 샌드형 디저트,40g,330,26.96,8.22,,,,,,,,,,,,,0.0,,,,,
수제아몬드쿠키플레인,우리밀 통밀 쿠키/비스켓,구움과자 및 샌드형 디저트,40g,337,29.64,7.55,,,,,,,,,,,,,0.0,,,,,
수제머랭쿠키레인보우,머랭 쿠키,구움과자 및 샌드형 디저트,30g,383,93.33,6.67,,,,,,,,,,,,,0.0,,,,,
수제머랭쿠키초코쿠키,머랭 쿠키,구움과자 및 샌드형 디저트,30g,383,93.33,6.67,,,,,,,,,,,,,0.0,,,,,
시그니처더블초코쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,10g,490,56.4,9.59,,,,,,,,,,,,,0.0,,,,,
쌀브레쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,110g,237,27.73,17.0,,,,,,,,,,,,,0.0,,,,,
쑥쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,1000g,445,52.0,6.0,,,,,,,,,,,,,0.0,,,,,
아몬드녹차쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,90g,447,67.78,6.67,,,,,,,,,,,,,0.0,,,,,
아몬드초코쿠키,아몬드 쿠키,구움과자 및 샌드형 디저트,48g,469,66.64,8.1,,,,,,,,,,,,,0.0,,,,,
아몬드커피쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,90g,495,55.3,7.22,,,,,,,,,,,,,0.0,,,,,
아몬드쿠키크림샌드,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,80g,419,53.75,3.75,,,,,,,,,,,,,0.0,,,,,
아이비아몬드크래커,누룽지 크래커,곡물·튀김·팝콘 스낵,178g,500,68.18,9.09,,,,,,,,,,,,,0.0,,,,,
아이싱샌드쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,40g,483,51.85,5.58,,,,,,,,,,,,,0.0,,,,,
아이싱샌드쿠키초코,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,45g,472,51.99,5.19,,,,,,,,,,,,,0.0,,,,,
얼그레이스틱쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,100g,480,46.0,3.0,,,,,,,,,,,,,0.0,,,,,
얼그레이레몬쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,1600g,439,63.07,5.25,,,,,,,,,,,,,0.0,,,,,
에클쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,8g,479,43.72,7.75,,,,,,,,,,,,,0.0,,,,,
오레오버터쿠키,오레오,떡·빵·과자류,96g,543,55.89,6.13,,,,,,,,,,,,,0.0,,,,,
오레오스모어쿠키,오레오,떡·빵·과자류,1600g,435,65.38,6.32,,,,,,,,,,,,,0.0,,,,,
오레오아메리칸쿠키,오레오,떡·빵·과자류,80g,238,31.25,2.5,,,,,,,,,,,,,0.0,,,,,
오레오초코칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,800g,370,48.0,5.0,,,,,,,,,,,,,0.0,,,,,
오렌지과즙포춘쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,10g,485,71.76,8.47,,,,,,,,,,,,,0.0,,,,,
오리지날한입쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,110g,427,56.36,5.73,,,,,,,,,,,,,0.0,,,,,
오리지널다크초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,500,61.71,4.66,,,,,,,,,,,,,0.0,,,,,
오리지널머랭쿠키,머랭 쿠키,구움과자 및 샌드형 디저트,35g,386,91.43,5.71,,,,,,,,,,,,,0.0,,,,,
오케이크래커어니언,누룽지 크래커,곡물·튀김·팝콘 스낵,100g,471,64.5,12.3,,,,,,,,,,,,,0.0,,,,,
오트밀레이즌쿠키,통곡물 건강 쿠키,구움과자 및 샌드형 디저트,100g,409,61.0,6.0,,,,,,,,,,,,,0.0,,,,,
오트밀쿠키,통곡물 건강 쿠키,구움과자 및 샌드형 디저트,40g,428,70.23,5.87,,,,,,,,,,,,,0.0,,,,,
우리밀르뱅녹차쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,100g,491,58.19,8.16,,,,,,,,,,,,,0.0,,,,,
우리밀르뱅초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,494,58.94,7.33,,,,,,,,,,,,,0.0,,,,,
우리밀르뱅호두쿠키,통곡물 건강 쿠키,구움과자 및 샌드형 디저트,100g,502,54.64,8.44,,,,,,,,,,,,,0.0,,,,,
우리밀르뱅황치즈쿠키,우리밀 통밀 쿠키/비스켓,구움과자 및 샌드형 디저트,100g,450,54.51,6.55,,,,,,,,,,,,,0.0,,,,,
우유샌드쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,25g,477,43.0,5.0,,,,,,,,,,,,,0.0,,,,,
월넛초코쿠키,견과류가 들어간 르뱅 쿠키,구움과자 및 샌드형 디저트,1000g,460,47.0,6.0,,,,,,,,,,,,,0.0,,,,,
웰프렌쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,1000g,492,45.0,6.0,,,,,,,,,,,,,0.0,,,,,
유자샌드쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,25g,437,44.0,4.0,,,,,,,,,,,,,0.0,,,,,
이지쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,90g,378,63.22,6.0,,,,,,,,,,,,,0.0,,,,,
인절미쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,120g,540,53.33,13.33,,,,,,,,,,,,,0.0,,,,,
잉어쿠키종,이색 재료 쿠키,구움과자 및 샌드형 디저트,270g,423,78.9,7.41,,,,,,,,,,,,,0.0,,,,,
자색고구마머랭쿠키,머랭 쿠키,구움과자 및 샌드형 디저트,30g,400,90.0,6.67,,,,,,,,,,,,,0.0,,,,,
잔망루피쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,18g,500,66.67,5.56,,,,,,,,,,,,,0.0,,,,,
잭팟쿠키,곡물과 견과류를 넣은 쿠키,구움과자 및 샌드형 디저트,50g,363,68.42,4.36,,,,,,,,,,,,,0.0,,,,,
제주마미쑥쿠키,수제 쿠키,구움과자 및 샌드형 디저트,100g,415,64.2,8.4,,,,,,,,,,,,,0.0,,,,,
제주말차베리쿠키,말차/얼그레이 쿠키,구움과자 및 샌드형 디저트,80g,434,51.25,3.75,,,,,,,,,,,,,0.0,,,,,
쥬쥬쿠키쇼콜라,초코칩 쿠키,구움과자 및 샌드형 디저트,120g,436,77.4,9.2,,,,,,,,,,,,,0.0,,,,,
쥬쥬쿠키치즈,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,120g,446,76.6,8.9,,,,,,,,,,,,,0.0,,,,,
쥬쥬쿠키플레인,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,120g,446,77.2,8.8,,,,,,,,,,,,,0.0,,,,,
지미존스초코칩쿠키,수제 쿠키,구움과자 및 샌드형 디저트,42g,527,74.0,6.0,,,,,,,,,,,,,0.0,,,,,
진저쿠키,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,180,23.0,4.0,,,,,,,,,,,,,0.0,,,,,
찐크프로틴크래커,곡물 씨앗 크래커,곡물·튀김·팝콘 스낵,40g,453,67.0,16.25,,,,,,4.5,,,,,,,0.0,,,,,
찰호떡쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,215g,423,66.0,6.0,,,,,,,,,,,,,0.0,,,,,
참깨쿠키,다양한 식감과 재료를 활용한 쿠키,구움과자 및 샌드형 디저트,60g,505,64.0,7.0,,,,,,,,,,,,,0.0,,,,,
초코바나나쫀득쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,50g,438,56.0,4.0,,,,,,,,,,,,,0.0,,,,,
초코바나나찰떡쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,1920g,448,56.25,4.17,,,,,,,,,,,,,0.0,,,,,
초코사브레쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,523,53.85,7.69,,,,,,,,,,,,,0.0,,,,,
초코한입쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,110g,418,55.46,6.0,,,,,,,,,,,,,0.0,,,,,
초코닙스쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,60g,497,58.69,8.16,,,,,,,,,,,,,0.0,,,,,
초코디아망,마들렌/사블레,구움과자 및 샌드형 디저트,20g,540,34.5,9.0,,,,,,,,,,,,,0.0,,,,,
초코스모어쿠키,스모어 쿠키,구움과자 및 샌드형 디저트,60g,262,25.0,8.33,,,,,,,,,,,,,0.0,,,,,
초코칩호두쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,100g,456,51.0,7.0,,,,,,,,,,,,,0.0,,,,,
초코칩아메리칸쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,40g,493,62.5,5.0,,,,,,,,,,,,,0.0,,,,,
초코쿠키크런치유과,우리밀 통밀 쿠키/비스켓,구움과자 및 샌드형 디저트,80g,421,71.5,4.1,,,,,,,,,,,,,0.0,,,,,
초코쿠키크림샌드,초코칩 쿠키,구움과자 및 샌드형 디저트,80g,431,48.75,3.75,,,,,,,,,,,,,0.0,,,,,
초코트리머랭쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,396,90.9,4.5,,,,,,,,,,,,,0.0,,,,,
초코하우스쿠키,초코칩 쿠키,구움과자 및 샌드형 디저트,100g,433,54.0,3.0,,,,,,,,,,,,,0.0,,,,,
촉촉한두바이쿠키,이색 재료 쿠키,구움과자 및 샌드형 디저트,100g,442,52.0,6.0,,,,,,,,,,,,,0.0,,,,,
치즈쿠키,황치즈 크림치즈 쿠키,구움과자 및 샌드형 디저트,170g,538,63.53,5.88,,,,,,,,,,,,,0.0,,,,,
카다이프초코쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,478,64.0,6.0,,,,,,,,,,,,,0.0,,,,,
카라멜초코칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,80g,504,67.5,5.0,,,,,,,,,,,,,0.0,,,,,
카라멜피칸스모어쿠키,스모어 쿠키,구움과자 및 샌드형 디저트,800g,375,49.0,3.0,,,,,,,,,,,,,0.0,,,,,
카카오쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,50g,525,63.46,4.96,,,,,,,,,,,,,0.0,,,,,
캐릭터쿠키,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,488,71.65,7.35,,,,,,,,,,,,,0.0,,,,,
캐슈넛쿠키,"견과류와 커피, 과일 등 다양한 재료를 활용한 쿠키",구움과자 및 샌드형 디저트,100g,500,66.81,6.23,,,,,,,,,,,,,0.0,,,,,
콘소메쿠키,이색 재료 쿠키,구움과자 및 샌드형 디저트,100g,445,72.0,7.2,,,,,,,,,,,,,0.0,,,,,
콘쿠키,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,47g,457,73.78,5.21,,,,,,,,,,,,,0.0,,,,,
쿠키런킹덤쿠키,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,435,55.0,5.0,,,,,,,,,,,,,0.0,,,,,
쿠키바로고,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,48g,569,41.67,2.08,,,,,,,,,,,,,0.0,,,,,
쿠키바모자,다채로운 맛과 모양의 쿠키,구움과자 및 샌드형 디저트,48g,567,45.83,2.08,,,,,,,,,,,,,0.0,,,,,
쿠키바버드,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,48g,585,45.83,2.08,,,,,,,,,,,,,0.0,,,,,
쿠키바캐슬,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,48g,558,43.75,2.08,,,,,,,,,,,,,0.0,,,,,
크런키쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,100g,470,74.0,6.0,,,,,,,,,,,,,0.0,,,,,
크리미피넛감자쿠키,곡물과 견과류를 넣은 쿠키,구움과자 및 샌드형 디저트,80g,531,61.25,7.5,,,,,,,,,,,,,0.0,,,,,
크리스마스트리쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,108g,531,64.0,5.0,,,,,,,,,,,,,0.0,,,,,
클래식르뱅쿠키,코코넛 치즈 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,489,58.49,7.65,,,,,,,,,,,,,0.0,,,,,
클래식초코쿠키,초코 브라우니 르뱅 쿠키,구움과자 및 샌드형 디저트,100g,432,58.0,5.0,,,,,,,,,,,,,0.0,,,,,
클래식초코칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,10g,490,56.4,9.59,,,,,,,,,,,,,0.0,,,,,
클로버베어리쿠키카드,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,501,66.1,6.43,,,,,,,,,,,,,0.0,,,,,
클로버쿠키카드,다양한 모양과 맛의 쿠키,구움과자 및 샌드형 디저트,100g,501,66.1,6.43,,,,,,,,,,,,,0.0,,,,,
태극당랑그드샤,랑그드샤/티그레,떡·빵·과자류,100g,660,69.0,8.0,,,,,,,,,,,,,0.0,,,,,
텍사스다크초콜릿쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,70g,567,74.29,5.71,,,,,,,,,,,,,0.0,,,,,
텍사스피넛버터쿠키,버터 쿠키,구움과자 및 샌드형 디저트,70g,544,72.86,8.57,,,,,,,,,,,,,0.0,,,,,
텍사스화이트칩쿠키,초코청크 쿠키,구움과자 및 샌드형 디저트,70g,566,74.29,5.71,,,,,,,,,,,,,0.0,,,,,
투썸골든치즈사블레,마들렌/사블레,구움과자 및 샌드형 디저트,100g,537,56.68,7.77,,,,,,,,,,,,,0.0,,,,,
투썸바통쇼콜라,와플/웨이퍼,떡·빵·과자류,100g,550,53.69,9.51,,,,,,,,,,,,,0.0,,,,,
